"Series";"Time";"Value"
"js3-node1";"2018-08-03T04:36:00-04:00";null
"js3-node1";"2018-08-03T04:36:20-04:00";null
"js3-node1";"2018-08-03T04:36:40-04:00";0.03
"js3-node1";"2018-08-03T04:37:00-04:00";null
"js3-node1";"2018-08-03T04:37:20-04:00";null
"js3-node1";"2018-08-03T04:37:40-04:00";null
"js3-node1";"2018-08-03T04:38:00-04:00";null
"js3-node1";"2018-08-03T04:38:20-04:00";null
"js3-node1";"2018-08-03T04:38:40-04:00";null
"js3-node1";"2018-08-03T04:39:00-04:00";null
"js3-node1";"2018-08-03T04:39:20-04:00";null
"js3-node1";"2018-08-03T04:39:40-04:00";0
"js3-node1";"2018-08-03T04:40:00-04:00";null
"js3-node1";"2018-08-03T04:40:20-04:00";null
"js3-node1";"2018-08-03T04:40:40-04:00";null
"js3-node1";"2018-08-03T04:41:00-04:00";null
"js3-node1";"2018-08-03T04:41:20-04:00";null
"js3-node1";"2018-08-03T04:41:40-04:00";null
"js3-node1";"2018-08-03T04:42:00-04:00";null
"js3-node1";"2018-08-03T04:42:20-04:00";null
"js3-node1";"2018-08-03T04:42:40-04:00";0
"js3-node1";"2018-08-03T04:43:00-04:00";null
"js3-node1";"2018-08-03T04:43:20-04:00";null
"js3-node1";"2018-08-03T04:43:40-04:00";null
"js3-node1";"2018-08-03T04:44:00-04:00";null
"js3-node1";"2018-08-03T04:44:20-04:00";null
"js3-node1";"2018-08-03T04:44:40-04:00";null
"js3-node1";"2018-08-03T04:45:00-04:00";null
"js3-node1";"2018-08-03T04:45:20-04:00";null
"js3-node1";"2018-08-03T04:45:40-04:00";0
"js3-node1";"2018-08-03T04:46:00-04:00";null
"js3-node1";"2018-08-03T04:46:20-04:00";null
"js3-node1";"2018-08-03T04:46:40-04:00";null
"js3-node1";"2018-08-03T04:47:00-04:00";null
"js3-node1";"2018-08-03T04:47:20-04:00";null
"js3-node1";"2018-08-03T04:47:40-04:00";null
"js3-node1";"2018-08-03T04:48:00-04:00";null
"js3-node1";"2018-08-03T04:48:20-04:00";null
"js3-node1";"2018-08-03T04:48:40-04:00";0
"js3-node1";"2018-08-03T04:49:00-04:00";null
"js3-node1";"2018-08-03T04:49:20-04:00";null
"js3-node1";"2018-08-03T04:49:40-04:00";null
"js3-node1";"2018-08-03T04:50:00-04:00";null
"js3-node1";"2018-08-03T04:50:20-04:00";null
"js3-node1";"2018-08-03T04:50:40-04:00";null
"js3-node1";"2018-08-03T04:51:00-04:00";null
"js3-node1";"2018-08-03T04:51:20-04:00";null
"js3-node1";"2018-08-03T04:51:40-04:00";0
"js3-node1";"2018-08-03T04:52:00-04:00";null
"js3-node1";"2018-08-03T04:52:20-04:00";null
"js3-node1";"2018-08-03T04:52:40-04:00";null
"js3-node1";"2018-08-03T04:53:00-04:00";null
"js3-node1";"2018-08-03T04:53:20-04:00";null
"js3-node1";"2018-08-03T04:53:40-04:00";null
"js3-node1";"2018-08-03T04:54:00-04:00";null
"js3-node1";"2018-08-03T04:54:20-04:00";null
"js3-node1";"2018-08-03T04:54:40-04:00";0
"js3-node1";"2018-08-03T04:55:00-04:00";null
"js3-node1";"2018-08-03T04:55:20-04:00";null
"js3-node1";"2018-08-03T04:55:40-04:00";null
"js3-node1";"2018-08-03T04:56:00-04:00";null
"js3-node1";"2018-08-03T04:56:20-04:00";null
"js3-node1";"2018-08-03T04:56:40-04:00";null
"js3-node1";"2018-08-03T04:57:00-04:00";null
"js3-node1";"2018-08-03T04:57:20-04:00";null
"js3-node1";"2018-08-03T04:57:40-04:00";0
"js3-node1";"2018-08-03T04:58:00-04:00";null
"js3-node1";"2018-08-03T04:58:20-04:00";null
"js3-node1";"2018-08-03T04:58:40-04:00";null
"js3-node1";"2018-08-03T04:59:00-04:00";null
"js3-node1";"2018-08-03T04:59:20-04:00";null
"js3-node1";"2018-08-03T04:59:40-04:00";null
"js3-node1";"2018-08-03T05:00:00-04:00";null
"js3-node1";"2018-08-03T05:00:20-04:00";null
"js3-node1";"2018-08-03T05:00:40-04:00";0
"js3-node1";"2018-08-03T05:01:00-04:00";null
"js3-node1";"2018-08-03T05:01:20-04:00";null
"js3-node1";"2018-08-03T05:01:40-04:00";null
"js3-node1";"2018-08-03T05:02:00-04:00";null
"js3-node1";"2018-08-03T05:02:20-04:00";null
"js3-node1";"2018-08-03T05:02:40-04:00";null
"js3-node1";"2018-08-03T05:03:00-04:00";null
"js3-node1";"2018-08-03T05:03:20-04:00";null
"js3-node1";"2018-08-03T05:03:40-04:00";0
"js3-node1";"2018-08-03T05:04:00-04:00";null
"js3-node1";"2018-08-03T05:04:20-04:00";null
"js3-node1";"2018-08-03T05:04:40-04:00";null
"js3-node1";"2018-08-03T05:05:00-04:00";null
"js3-node1";"2018-08-03T05:05:20-04:00";null
"js3-node1";"2018-08-03T05:05:40-04:00";null
"js3-node1";"2018-08-03T05:06:00-04:00";null
"js3-node1";"2018-08-03T05:06:20-04:00";null
"js3-node1";"2018-08-03T05:06:40-04:00";0
"js3-node1";"2018-08-03T05:07:00-04:00";null
"js3-node1";"2018-08-03T05:07:20-04:00";null
"js3-node1";"2018-08-03T05:07:40-04:00";null
"js3-node1";"2018-08-03T05:08:00-04:00";null
"js3-node1";"2018-08-03T05:08:20-04:00";null
"js3-node1";"2018-08-03T05:08:40-04:00";null
"js3-node1";"2018-08-03T05:09:00-04:00";null
"js3-node1";"2018-08-03T05:09:20-04:00";null
"js3-node1";"2018-08-03T05:09:40-04:00";0
"js3-node1";"2018-08-03T05:10:00-04:00";null
"js3-node1";"2018-08-03T05:10:20-04:00";null
"js3-node1";"2018-08-03T05:10:40-04:00";null
"js3-node1";"2018-08-03T05:11:00-04:00";null
"js3-node1";"2018-08-03T05:11:20-04:00";null
"js3-node1";"2018-08-03T05:11:40-04:00";null
"js3-node1";"2018-08-03T05:12:00-04:00";null
"js3-node1";"2018-08-03T05:12:20-04:00";null
"js3-node1";"2018-08-03T05:12:40-04:00";0
"js3-node1";"2018-08-03T05:13:00-04:00";null
"js3-node1";"2018-08-03T05:13:20-04:00";null
"js3-node1";"2018-08-03T05:13:40-04:00";null
"js3-node1";"2018-08-03T05:14:00-04:00";null
"js3-node1";"2018-08-03T05:14:20-04:00";null
"js3-node1";"2018-08-03T05:14:40-04:00";null
"js3-node1";"2018-08-03T05:15:00-04:00";null
"js3-node1";"2018-08-03T05:15:20-04:00";null
"js3-node1";"2018-08-03T05:15:40-04:00";0
"js3-node1";"2018-08-03T05:16:00-04:00";null
"js3-node1";"2018-08-03T05:16:20-04:00";null
"js3-node1";"2018-08-03T05:16:40-04:00";null
"js3-node1";"2018-08-03T05:17:00-04:00";null
"js3-node1";"2018-08-03T05:17:20-04:00";null
"js3-node1";"2018-08-03T05:17:40-04:00";null
"js3-node1";"2018-08-03T05:18:00-04:00";null
"js3-node1";"2018-08-03T05:18:20-04:00";null
"js3-node1";"2018-08-03T05:18:40-04:00";0
"js3-node1";"2018-08-03T05:19:00-04:00";null
"js3-node1";"2018-08-03T05:19:20-04:00";null
"js3-node1";"2018-08-03T05:19:40-04:00";null
"js3-node1";"2018-08-03T05:20:00-04:00";null
"js3-node1";"2018-08-03T05:20:20-04:00";null
"js3-node1";"2018-08-03T05:20:40-04:00";null
"js3-node1";"2018-08-03T05:21:00-04:00";null
"js3-node1";"2018-08-03T05:21:20-04:00";null
"js3-node1";"2018-08-03T05:21:40-04:00";0
"js3-node2";"2018-08-02T20:34:40-04:00";null
"js3-node2";"2018-08-02T20:35:00-04:00";null
"js3-node2";"2018-08-02T20:35:20-04:00";null
"js3-node2";"2018-08-02T20:35:40-04:00";null
"js3-node2";"2018-08-02T20:36:00-04:00";null
"js3-node2";"2018-08-02T20:36:20-04:00";null
"js3-node2";"2018-08-02T20:36:40-04:00";0
"js3-node2";"2018-08-02T20:37:00-04:00";null
"js3-node2";"2018-08-02T20:37:20-04:00";null
"js3-node2";"2018-08-02T20:37:40-04:00";null
"js3-node2";"2018-08-02T20:38:00-04:00";null
"js3-node2";"2018-08-02T20:38:20-04:00";null
"js3-node2";"2018-08-02T20:38:40-04:00";null
"js3-node2";"2018-08-02T20:39:00-04:00";null
"js3-node2";"2018-08-02T20:39:20-04:00";null
"js3-node2";"2018-08-02T20:39:40-04:00";0
"js3-node2";"2018-08-02T20:40:00-04:00";null
"js3-node2";"2018-08-02T20:40:20-04:00";null
"js3-node2";"2018-08-02T20:40:40-04:00";null
"js3-node2";"2018-08-02T20:41:00-04:00";null
"js3-node2";"2018-08-02T20:41:20-04:00";null
"js3-node2";"2018-08-02T20:41:40-04:00";null
"js3-node2";"2018-08-02T20:42:00-04:00";null
"js3-node2";"2018-08-02T20:42:20-04:00";null
"js3-node2";"2018-08-02T20:42:40-04:00";0
"js3-node2";"2018-08-02T20:43:00-04:00";null
"js3-node2";"2018-08-02T20:43:20-04:00";null
"js3-node2";"2018-08-02T20:43:40-04:00";null
"js3-node2";"2018-08-02T20:44:00-04:00";null
"js3-node2";"2018-08-02T20:44:20-04:00";null
"js3-node2";"2018-08-02T20:44:40-04:00";null
"js3-node2";"2018-08-02T20:45:00-04:00";null
"js3-node2";"2018-08-02T20:45:20-04:00";null
"js3-node2";"2018-08-02T20:45:40-04:00";0
"js3-node2";"2018-08-02T20:46:00-04:00";null
"js3-node2";"2018-08-02T20:46:20-04:00";null
"js3-node2";"2018-08-02T20:46:40-04:00";null
"js3-node2";"2018-08-02T20:47:00-04:00";null
"js3-node2";"2018-08-02T20:47:20-04:00";null
"js3-node2";"2018-08-02T20:47:40-04:00";null
"js3-node2";"2018-08-02T20:48:00-04:00";null
"js3-node2";"2018-08-02T20:48:20-04:00";null
"js3-node2";"2018-08-02T20:48:40-04:00";0.01
"js3-node2";"2018-08-02T20:49:00-04:00";null
"js3-node2";"2018-08-02T20:49:20-04:00";null
"js3-node2";"2018-08-02T20:49:40-04:00";null
"js3-node2";"2018-08-02T20:50:00-04:00";null
"js3-node2";"2018-08-02T20:50:20-04:00";null
"js3-node2";"2018-08-02T20:50:40-04:00";null
"js3-node2";"2018-08-02T20:51:00-04:00";null
"js3-node2";"2018-08-02T20:51:20-04:00";null
"js3-node2";"2018-08-02T20:51:40-04:00";0
"js3-node2";"2018-08-02T20:52:00-04:00";null
"js3-node2";"2018-08-02T20:52:20-04:00";null
"js3-node2";"2018-08-02T20:52:40-04:00";null
"js3-node2";"2018-08-02T20:53:00-04:00";null
"js3-node2";"2018-08-02T20:53:20-04:00";null
"js3-node2";"2018-08-02T20:53:40-04:00";null
"js3-node2";"2018-08-02T20:54:00-04:00";null
"js3-node2";"2018-08-02T20:54:20-04:00";null
"js3-node2";"2018-08-02T20:54:40-04:00";0
"js3-node2";"2018-08-02T20:55:00-04:00";null
"js3-node2";"2018-08-02T20:55:20-04:00";null
"js3-node2";"2018-08-02T20:55:40-04:00";null
"js3-node2";"2018-08-02T20:56:00-04:00";null
"js3-node2";"2018-08-02T20:56:20-04:00";null
"js3-node2";"2018-08-02T20:56:40-04:00";null
"js3-node2";"2018-08-02T20:57:00-04:00";null
"js3-node2";"2018-08-02T20:57:20-04:00";null
"js3-node2";"2018-08-02T20:57:40-04:00";0
"js3-node2";"2018-08-02T20:58:00-04:00";null
"js3-node2";"2018-08-02T20:58:20-04:00";null
"js3-node2";"2018-08-02T20:58:40-04:00";null
"js3-node2";"2018-08-02T20:59:00-04:00";null
"js3-node2";"2018-08-02T20:59:20-04:00";null
"js3-node2";"2018-08-02T20:59:40-04:00";null
"js3-node2";"2018-08-02T21:00:00-04:00";null
"js3-node2";"2018-08-02T21:00:20-04:00";null
"js3-node2";"2018-08-02T21:00:40-04:00";0.01
"js3-node2";"2018-08-02T21:01:00-04:00";null
"js3-node2";"2018-08-02T21:01:20-04:00";null
"js3-node2";"2018-08-02T21:01:40-04:00";null
"js3-node2";"2018-08-02T21:02:00-04:00";null
"js3-node2";"2018-08-02T21:02:20-04:00";null
"js3-node2";"2018-08-02T21:02:40-04:00";null
"js3-node2";"2018-08-02T21:03:00-04:00";null
"js3-node2";"2018-08-02T21:03:20-04:00";null
"js3-node2";"2018-08-02T21:03:40-04:00";0.01
"js3-node2";"2018-08-02T21:04:00-04:00";null
"js3-node2";"2018-08-02T21:04:20-04:00";null
"js3-node2";"2018-08-02T21:04:40-04:00";null
"js3-node2";"2018-08-02T21:05:00-04:00";null
"js3-node2";"2018-08-02T21:05:20-04:00";null
"js3-node2";"2018-08-02T21:05:40-04:00";null
"js3-node2";"2018-08-02T21:06:00-04:00";null
"js3-node2";"2018-08-02T21:06:20-04:00";null
"js3-node2";"2018-08-02T21:06:40-04:00";0
"js3-node2";"2018-08-02T21:07:00-04:00";null
"js3-node2";"2018-08-02T21:07:20-04:00";null
"js3-node2";"2018-08-02T21:07:40-04:00";null
"js3-node2";"2018-08-02T21:08:00-04:00";null
"js3-node2";"2018-08-02T21:08:20-04:00";null
"js3-node2";"2018-08-02T21:08:40-04:00";null
"js3-node2";"2018-08-02T21:09:00-04:00";null
"js3-node2";"2018-08-02T21:09:20-04:00";null
"js3-node2";"2018-08-02T21:09:40-04:00";0.01
"js3-node2";"2018-08-02T21:10:00-04:00";null
"js3-node2";"2018-08-02T21:10:20-04:00";null
"js3-node2";"2018-08-02T21:10:40-04:00";null
"js3-node2";"2018-08-02T21:11:00-04:00";null
"js3-node2";"2018-08-02T21:11:20-04:00";null
"js3-node2";"2018-08-02T21:11:40-04:00";null
"js3-node2";"2018-08-02T21:12:00-04:00";null
"js3-node2";"2018-08-02T21:12:20-04:00";null
"js3-node2";"2018-08-02T21:12:40-04:00";0
"js3-node2";"2018-08-02T21:13:00-04:00";null
"js3-node2";"2018-08-02T21:13:20-04:00";null
"js3-node2";"2018-08-02T21:13:40-04:00";null
"js3-node2";"2018-08-02T21:14:00-04:00";null
"js3-node2";"2018-08-02T21:14:20-04:00";null
"js3-node2";"2018-08-02T21:14:40-04:00";null
"js3-node2";"2018-08-02T21:15:00-04:00";null
"js3-node2";"2018-08-02T21:15:20-04:00";null
"js3-node2";"2018-08-02T21:15:40-04:00";0
"js3-node2";"2018-08-02T21:16:00-04:00";null
"js3-node2";"2018-08-02T21:16:20-04:00";null
"js3-node2";"2018-08-02T21:16:40-04:00";null
"js3-node2";"2018-08-02T21:17:00-04:00";null
"js3-node2";"2018-08-02T21:17:20-04:00";null
"js3-node2";"2018-08-02T21:17:40-04:00";null
"js3-node2";"2018-08-02T21:18:00-04:00";null
"js3-node2";"2018-08-02T21:18:20-04:00";null
"js3-node2";"2018-08-02T21:18:40-04:00";0
"js3-node2";"2018-08-02T21:19:00-04:00";null
"js3-node2";"2018-08-02T21:19:20-04:00";null
"js3-node2";"2018-08-02T21:19:40-04:00";null
"js3-node2";"2018-08-02T21:20:00-04:00";null
"js3-node2";"2018-08-02T21:20:20-04:00";null
"js3-node2";"2018-08-02T21:20:40-04:00";null
"js3-node2";"2018-08-02T21:21:00-04:00";null
"js3-node2";"2018-08-02T21:21:20-04:00";null
"js3-node2";"2018-08-02T21:21:40-04:00";0
"js3-node2";"2018-08-02T21:22:00-04:00";null
"js3-node2";"2018-08-02T21:22:20-04:00";null
"js3-node2";"2018-08-02T21:22:40-04:00";null
"js3-node2";"2018-08-02T21:23:00-04:00";null
"js3-node2";"2018-08-02T21:23:20-04:00";null
"js3-node2";"2018-08-02T21:23:40-04:00";null
"js3-node2";"2018-08-02T21:24:00-04:00";null
"js3-node2";"2018-08-02T21:24:20-04:00";null
"js3-node2";"2018-08-02T21:24:40-04:00";0
"js3-node2";"2018-08-02T21:25:00-04:00";null
"js3-node2";"2018-08-02T21:25:20-04:00";null
"js3-node2";"2018-08-02T21:25:40-04:00";null
"js3-node2";"2018-08-02T21:26:00-04:00";null
"js3-node2";"2018-08-02T21:26:20-04:00";null
"js3-node2";"2018-08-02T21:26:40-04:00";null
"js3-node2";"2018-08-02T21:27:00-04:00";null
"js3-node2";"2018-08-02T21:27:20-04:00";null
"js3-node2";"2018-08-02T21:27:40-04:00";0
"js3-node2";"2018-08-02T21:28:00-04:00";null
"js3-node2";"2018-08-02T21:28:20-04:00";null
"js3-node2";"2018-08-02T21:28:40-04:00";null
"js3-node2";"2018-08-02T21:29:00-04:00";null
"js3-node2";"2018-08-02T21:29:20-04:00";null
"js3-node2";"2018-08-02T21:29:40-04:00";null
"js3-node2";"2018-08-02T21:30:00-04:00";null
"js3-node2";"2018-08-02T21:30:20-04:00";null
"js3-node2";"2018-08-02T21:30:40-04:00";0.01
"js3-node2";"2018-08-02T21:31:00-04:00";null
"js3-node2";"2018-08-02T21:31:20-04:00";null
"js3-node2";"2018-08-02T21:31:40-04:00";null
"js3-node2";"2018-08-02T21:32:00-04:00";null
"js3-node2";"2018-08-02T21:32:20-04:00";null
"js3-node2";"2018-08-02T21:32:40-04:00";null
"js3-node2";"2018-08-02T21:33:00-04:00";null
"js3-node2";"2018-08-02T21:33:20-04:00";null
"js3-node2";"2018-08-02T21:33:40-04:00";0
"js3-node2";"2018-08-02T21:34:00-04:00";null
"js3-node2";"2018-08-02T21:34:20-04:00";null
"js3-node2";"2018-08-02T21:34:40-04:00";null
"js3-node2";"2018-08-02T21:35:00-04:00";null
"js3-node2";"2018-08-02T21:35:20-04:00";null
"js3-node2";"2018-08-02T21:35:40-04:00";null
"js3-node2";"2018-08-02T21:36:00-04:00";null
"js3-node2";"2018-08-02T21:36:20-04:00";null
"js3-node2";"2018-08-02T21:36:40-04:00";0
"js3-node2";"2018-08-02T21:37:00-04:00";null
"js3-node2";"2018-08-02T21:37:20-04:00";null
"js3-node2";"2018-08-02T21:37:40-04:00";null
"js3-node2";"2018-08-02T21:38:00-04:00";null
"js3-node2";"2018-08-02T21:38:20-04:00";null
"js3-node2";"2018-08-02T21:38:40-04:00";null
"js3-node2";"2018-08-02T21:39:00-04:00";null
"js3-node2";"2018-08-02T21:39:20-04:00";null
"js3-node2";"2018-08-02T21:39:40-04:00";0
"js3-node2";"2018-08-02T21:40:00-04:00";null
"js3-node2";"2018-08-02T21:40:20-04:00";null
"js3-node2";"2018-08-02T21:40:40-04:00";null
"js3-node2";"2018-08-02T21:41:00-04:00";null
"js3-node2";"2018-08-02T21:41:20-04:00";null
"js3-node2";"2018-08-02T21:41:40-04:00";null
"js3-node2";"2018-08-02T21:42:00-04:00";null
"js3-node2";"2018-08-02T21:42:20-04:00";null
"js3-node2";"2018-08-02T21:42:40-04:00";0
"js3-node2";"2018-08-02T21:43:00-04:00";null
"js3-node2";"2018-08-02T21:43:20-04:00";null
"js3-node2";"2018-08-02T21:43:40-04:00";null
"js3-node2";"2018-08-02T21:44:00-04:00";null
"js3-node2";"2018-08-02T21:44:20-04:00";null
"js3-node2";"2018-08-02T21:44:40-04:00";null
"js3-node2";"2018-08-02T21:45:00-04:00";null
"js3-node2";"2018-08-02T21:45:20-04:00";null
"js3-node2";"2018-08-02T21:45:40-04:00";0
"js3-node2";"2018-08-02T21:46:00-04:00";null
"js3-node2";"2018-08-02T21:46:20-04:00";null
"js3-node2";"2018-08-02T21:46:40-04:00";null
"js3-node2";"2018-08-02T21:47:00-04:00";null
"js3-node2";"2018-08-02T21:47:20-04:00";null
"js3-node2";"2018-08-02T21:47:40-04:00";null
"js3-node2";"2018-08-02T21:48:00-04:00";null
"js3-node2";"2018-08-02T21:48:20-04:00";null
"js3-node2";"2018-08-02T21:48:40-04:00";0
"js3-node2";"2018-08-02T21:49:00-04:00";null
"js3-node2";"2018-08-02T21:49:20-04:00";null
"js3-node2";"2018-08-02T21:49:40-04:00";null
"js3-node2";"2018-08-02T21:50:00-04:00";null
"js3-node2";"2018-08-02T21:50:20-04:00";null
"js3-node2";"2018-08-02T21:50:40-04:00";null
"js3-node2";"2018-08-02T21:51:00-04:00";null
"js3-node2";"2018-08-02T21:51:20-04:00";null
"js3-node2";"2018-08-02T21:51:40-04:00";0
"js3-node2";"2018-08-02T21:52:00-04:00";null
"js3-node2";"2018-08-02T21:52:20-04:00";null
"js3-node2";"2018-08-02T21:52:40-04:00";null
"js3-node2";"2018-08-02T21:53:00-04:00";null
"js3-node2";"2018-08-02T21:53:20-04:00";null
"js3-node2";"2018-08-02T21:53:40-04:00";null
"js3-node2";"2018-08-02T21:54:00-04:00";null
"js3-node2";"2018-08-02T21:54:20-04:00";null
"js3-node2";"2018-08-02T21:54:40-04:00";0
"js3-node2";"2018-08-02T21:55:00-04:00";null
"js3-node2";"2018-08-02T21:55:20-04:00";null
"js3-node2";"2018-08-02T21:55:40-04:00";null
"js3-node2";"2018-08-02T21:56:00-04:00";null
"js3-node2";"2018-08-02T21:56:20-04:00";null
"js3-node2";"2018-08-02T21:56:40-04:00";null
"js3-node2";"2018-08-02T21:57:00-04:00";null
"js3-node2";"2018-08-02T21:57:20-04:00";null
"js3-node2";"2018-08-02T21:57:40-04:00";0
"js3-node2";"2018-08-02T21:58:00-04:00";null
"js3-node2";"2018-08-02T21:58:20-04:00";null
"js3-node2";"2018-08-02T21:58:40-04:00";null
"js3-node2";"2018-08-02T21:59:00-04:00";null
"js3-node2";"2018-08-02T21:59:20-04:00";null
"js3-node2";"2018-08-02T21:59:40-04:00";null
"js3-node2";"2018-08-02T22:00:00-04:00";null
"js3-node2";"2018-08-02T22:00:20-04:00";null
"js3-node2";"2018-08-02T22:00:40-04:00";0
"js3-node2";"2018-08-02T22:01:00-04:00";null
"js3-node2";"2018-08-02T22:01:20-04:00";null
"js3-node2";"2018-08-02T22:01:40-04:00";null
"js3-node2";"2018-08-02T22:02:00-04:00";null
"js3-node2";"2018-08-02T22:02:20-04:00";null
"js3-node2";"2018-08-02T22:02:40-04:00";null
"js3-node2";"2018-08-02T22:03:00-04:00";null
"js3-node2";"2018-08-02T22:03:20-04:00";null
"js3-node2";"2018-08-02T22:03:40-04:00";0
"js3-node2";"2018-08-02T22:04:00-04:00";null
"js3-node2";"2018-08-02T22:04:20-04:00";null
"js3-node2";"2018-08-02T22:04:40-04:00";null
"js3-node2";"2018-08-02T22:05:00-04:00";null
"js3-node2";"2018-08-02T22:05:20-04:00";null
"js3-node2";"2018-08-02T22:05:40-04:00";null
"js3-node2";"2018-08-02T22:06:00-04:00";null
"js3-node2";"2018-08-02T22:06:20-04:00";null
"js3-node2";"2018-08-02T22:06:40-04:00";0.01
"js3-node2";"2018-08-02T22:07:00-04:00";null
"js3-node2";"2018-08-02T22:07:20-04:00";null
"js3-node2";"2018-08-02T22:07:40-04:00";null
"js3-node2";"2018-08-02T22:08:00-04:00";null
"js3-node2";"2018-08-02T22:08:20-04:00";null
"js3-node2";"2018-08-02T22:08:40-04:00";null
"js3-node2";"2018-08-02T22:09:00-04:00";null
"js3-node2";"2018-08-02T22:09:20-04:00";null
"js3-node2";"2018-08-02T22:09:40-04:00";0
"js3-node2";"2018-08-02T22:10:00-04:00";null
"js3-node2";"2018-08-02T22:10:20-04:00";null
"js3-node2";"2018-08-02T22:10:40-04:00";null
"js3-node2";"2018-08-02T22:11:00-04:00";null
"js3-node2";"2018-08-02T22:11:20-04:00";null
"js3-node2";"2018-08-02T22:11:40-04:00";null
"js3-node2";"2018-08-02T22:12:00-04:00";null
"js3-node2";"2018-08-02T22:12:20-04:00";null
"js3-node2";"2018-08-02T22:12:40-04:00";0
"js3-node2";"2018-08-02T22:13:00-04:00";null
"js3-node2";"2018-08-02T22:13:20-04:00";null
"js3-node2";"2018-08-02T22:13:40-04:00";null
"js3-node2";"2018-08-02T22:14:00-04:00";null
"js3-node2";"2018-08-02T22:14:20-04:00";null
"js3-node2";"2018-08-02T22:14:40-04:00";null
"js3-node2";"2018-08-02T22:15:00-04:00";null
"js3-node2";"2018-08-02T22:15:20-04:00";null
"js3-node2";"2018-08-02T22:15:40-04:00";0
"js3-node2";"2018-08-02T22:16:00-04:00";null
"js3-node2";"2018-08-02T22:16:20-04:00";null
"js3-node2";"2018-08-02T22:16:40-04:00";null
"js3-node2";"2018-08-02T22:17:00-04:00";null
"js3-node2";"2018-08-02T22:17:20-04:00";null
"js3-node2";"2018-08-02T22:17:40-04:00";null
"js3-node2";"2018-08-02T22:18:00-04:00";null
"js3-node2";"2018-08-02T22:18:20-04:00";null
"js3-node2";"2018-08-02T22:18:40-04:00";0
"js3-node2";"2018-08-02T22:19:00-04:00";null
"js3-node2";"2018-08-02T22:19:20-04:00";null
"js3-node2";"2018-08-02T22:19:40-04:00";null
"js3-node2";"2018-08-02T22:20:00-04:00";null
"js3-node2";"2018-08-02T22:20:20-04:00";null
"js3-node2";"2018-08-02T22:20:40-04:00";null
"js3-node2";"2018-08-02T22:21:00-04:00";null
"js3-node2";"2018-08-02T22:21:20-04:00";null
"js3-node2";"2018-08-02T22:21:40-04:00";0
"js3-node2";"2018-08-02T22:22:00-04:00";null
"js3-node2";"2018-08-02T22:22:20-04:00";null
"js3-node2";"2018-08-02T22:22:40-04:00";null
"js3-node2";"2018-08-02T22:23:00-04:00";null
"js3-node2";"2018-08-02T22:23:20-04:00";null
"js3-node2";"2018-08-02T22:23:40-04:00";null
"js3-node2";"2018-08-02T22:24:00-04:00";null
"js3-node2";"2018-08-02T22:24:20-04:00";null
"js3-node2";"2018-08-02T22:24:40-04:00";0
"js3-node2";"2018-08-02T22:25:00-04:00";null
"js3-node2";"2018-08-02T22:25:20-04:00";null
"js3-node2";"2018-08-02T22:25:40-04:00";null
"js3-node2";"2018-08-02T22:26:00-04:00";null
"js3-node2";"2018-08-02T22:26:20-04:00";null
"js3-node2";"2018-08-02T22:26:40-04:00";null
"js3-node2";"2018-08-02T22:27:00-04:00";null
"js3-node2";"2018-08-02T22:27:20-04:00";null
"js3-node2";"2018-08-02T22:27:40-04:00";0
"js3-node2";"2018-08-02T22:28:00-04:00";null
"js3-node2";"2018-08-02T22:28:20-04:00";null
"js3-node2";"2018-08-02T22:28:40-04:00";null
"js3-node2";"2018-08-02T22:29:00-04:00";null
"js3-node2";"2018-08-02T22:29:20-04:00";null
"js3-node2";"2018-08-02T22:29:40-04:00";null
"js3-node2";"2018-08-02T22:30:00-04:00";null
"js3-node2";"2018-08-02T22:30:20-04:00";null
"js3-node2";"2018-08-02T22:30:40-04:00";0
"js3-node2";"2018-08-02T22:31:00-04:00";null
"js3-node2";"2018-08-02T22:31:20-04:00";null
"js3-node2";"2018-08-02T22:31:40-04:00";null
"js3-node2";"2018-08-02T22:32:00-04:00";null
"js3-node2";"2018-08-02T22:32:20-04:00";null
"js3-node2";"2018-08-02T22:32:40-04:00";null
"js3-node2";"2018-08-02T22:33:00-04:00";null
"js3-node2";"2018-08-02T22:33:20-04:00";null
"js3-node2";"2018-08-02T22:33:40-04:00";0
"js3-node2";"2018-08-02T22:34:00-04:00";null
"js3-node2";"2018-08-02T22:34:20-04:00";null
"js3-node2";"2018-08-02T22:34:40-04:00";null
"js3-node2";"2018-08-02T22:35:00-04:00";null
"js3-node2";"2018-08-02T22:35:20-04:00";null
"js3-node2";"2018-08-02T22:35:40-04:00";null
"js3-node2";"2018-08-02T22:36:00-04:00";null
"js3-node2";"2018-08-02T22:36:20-04:00";null
"js3-node2";"2018-08-02T22:36:40-04:00";0
"js3-node2";"2018-08-02T22:37:00-04:00";null
"js3-node2";"2018-08-02T22:37:20-04:00";null
"js3-node2";"2018-08-02T22:37:40-04:00";null
"js3-node2";"2018-08-02T22:38:00-04:00";null
"js3-node2";"2018-08-02T22:38:20-04:00";null
"js3-node2";"2018-08-02T22:38:40-04:00";null
"js3-node2";"2018-08-02T22:39:00-04:00";null
"js3-node2";"2018-08-02T22:39:20-04:00";null
"js3-node2";"2018-08-02T22:39:40-04:00";0
"js3-node2";"2018-08-02T22:40:00-04:00";null
"js3-node2";"2018-08-02T22:40:20-04:00";null
"js3-node2";"2018-08-02T22:40:40-04:00";null
