"Series";"Time";"Value"
"azure5-node1";"2018-08-10T15:24:00-04:00";0
"azure5-node1";"2018-08-10T15:24:20-04:00";null
"azure5-node1";"2018-08-10T15:24:40-04:00";null
"azure5-node1";"2018-08-10T15:25:00-04:00";null
"azure5-node1";"2018-08-10T15:25:20-04:00";null
"azure5-node1";"2018-08-10T15:25:40-04:00";null
"azure5-node1";"2018-08-10T15:26:00-04:00";null
"azure5-node1";"2018-08-10T15:26:20-04:00";null
"azure5-node1";"2018-08-10T15:26:40-04:00";null
"azure5-node1";"2018-08-10T15:27:00-04:00";0
"azure5-node1";"2018-08-10T15:27:20-04:00";null
"azure5-node1";"2018-08-10T15:27:40-04:00";null
"azure5-node1";"2018-08-10T15:28:00-04:00";null
"azure5-node1";"2018-08-10T15:28:20-04:00";null
"azure5-node1";"2018-08-10T15:28:40-04:00";null
"azure5-node1";"2018-08-10T15:29:00-04:00";null
"azure5-node1";"2018-08-10T15:29:20-04:00";null
"azure5-node1";"2018-08-10T15:29:40-04:00";null
"azure5-node1";"2018-08-10T15:30:00-04:00";0
"azure5-node1";"2018-08-10T15:30:20-04:00";null
"azure5-node1";"2018-08-10T15:30:40-04:00";null
"azure5-node1";"2018-08-10T15:31:00-04:00";null
"azure5-node1";"2018-08-10T15:31:20-04:00";null
"azure5-node1";"2018-08-10T15:31:40-04:00";null
"azure5-node1";"2018-08-10T15:32:00-04:00";null
"azure5-node1";"2018-08-10T15:32:20-04:00";null
"azure5-node1";"2018-08-10T15:32:40-04:00";null
"azure5-node1";"2018-08-10T15:33:00-04:00";0
"azure5-node1";"2018-08-10T15:33:20-04:00";null
"azure5-node1";"2018-08-10T15:33:40-04:00";null
"azure5-node1";"2018-08-10T15:34:00-04:00";null
"azure5-node1";"2018-08-10T15:34:20-04:00";null
"azure5-node1";"2018-08-10T15:34:40-04:00";null
"azure5-node1";"2018-08-10T15:35:00-04:00";null
"azure5-node1";"2018-08-10T15:35:20-04:00";null
"azure5-node1";"2018-08-10T15:35:40-04:00";null
"azure5-node1";"2018-08-10T15:36:00-04:00";0
"azure5-node1";"2018-08-10T15:36:20-04:00";null
"azure5-node1";"2018-08-10T15:36:40-04:00";null
"azure5-node1";"2018-08-10T15:37:00-04:00";null
"azure5-node1";"2018-08-10T15:37:20-04:00";null
"azure5-node1";"2018-08-10T15:37:40-04:00";null
"azure5-node1";"2018-08-10T15:38:00-04:00";null
"azure5-node1";"2018-08-10T15:38:20-04:00";null
"azure5-node1";"2018-08-10T15:38:40-04:00";null
"azure5-node1";"2018-08-10T15:39:00-04:00";0
"azure5-node1";"2018-08-10T15:39:20-04:00";null
"azure5-node1";"2018-08-10T15:39:40-04:00";null
"azure5-node1";"2018-08-10T15:40:00-04:00";null
"azure5-node1";"2018-08-10T15:40:20-04:00";null
"azure5-node1";"2018-08-10T15:40:40-04:00";null
"azure5-node1";"2018-08-10T15:41:00-04:00";null
"azure5-node1";"2018-08-10T15:41:20-04:00";null
"azure5-node1";"2018-08-10T15:41:40-04:00";null
"azure5-node1";"2018-08-10T15:42:00-04:00";0
"azure5-node1";"2018-08-10T15:42:20-04:00";null
"azure5-node1";"2018-08-10T15:42:40-04:00";null
"azure5-node1";"2018-08-10T15:43:00-04:00";null
"azure5-node1";"2018-08-10T15:43:20-04:00";null
"azure5-node1";"2018-08-10T15:43:40-04:00";null
"azure5-node1";"2018-08-10T15:44:00-04:00";null
"azure5-node1";"2018-08-10T15:44:20-04:00";null
"azure5-node1";"2018-08-10T15:44:40-04:00";null
"azure5-node1";"2018-08-10T15:45:00-04:00";0
"azure5-node1";"2018-08-10T15:45:20-04:00";null
"azure5-node1";"2018-08-10T15:45:40-04:00";null
"azure5-node1";"2018-08-10T15:46:00-04:00";null
"azure5-node1";"2018-08-10T15:46:20-04:00";null
"azure5-node1";"2018-08-10T15:46:40-04:00";null
"azure5-node1";"2018-08-10T15:47:00-04:00";null
"azure5-node1";"2018-08-10T15:47:20-04:00";null
"azure5-node1";"2018-08-10T15:47:40-04:00";null
"azure5-node1";"2018-08-10T15:48:00-04:00";0
"azure5-node1";"2018-08-10T15:48:20-04:00";null
"azure5-node1";"2018-08-10T15:48:40-04:00";null
"azure5-node1";"2018-08-10T15:49:00-04:00";null
"azure5-node1";"2018-08-10T15:49:20-04:00";null
"azure5-node1";"2018-08-10T15:49:40-04:00";null
"azure5-node1";"2018-08-10T15:50:00-04:00";null
"azure5-node1";"2018-08-10T15:50:20-04:00";null
"azure5-node1";"2018-08-10T15:50:40-04:00";null
"azure5-node1";"2018-08-10T15:51:00-04:00";0
"azure5-node1";"2018-08-10T15:51:20-04:00";null
"azure5-node1";"2018-08-10T15:51:40-04:00";null
"azure5-node1";"2018-08-10T15:52:00-04:00";null
"azure5-node1";"2018-08-10T15:52:20-04:00";null
"azure5-node1";"2018-08-10T15:52:40-04:00";null
"azure5-node1";"2018-08-10T15:53:00-04:00";null
"azure5-node1";"2018-08-10T15:53:20-04:00";null
"azure5-node1";"2018-08-10T15:53:40-04:00";null
"azure5-node1";"2018-08-10T15:54:00-04:00";0
"azure5-node1";"2018-08-10T15:54:20-04:00";null
"azure5-node1";"2018-08-10T15:54:40-04:00";null
"azure5-node1";"2018-08-10T15:55:00-04:00";null
"azure5-node1";"2018-08-10T15:55:20-04:00";null
"azure5-node1";"2018-08-10T15:55:40-04:00";null
"azure5-node1";"2018-08-10T15:56:00-04:00";null
"azure5-node1";"2018-08-10T15:56:20-04:00";null
"azure5-node1";"2018-08-10T15:56:40-04:00";null
"azure5-node1";"2018-08-10T15:57:00-04:00";0
"azure5-node1";"2018-08-10T15:57:20-04:00";null
"azure5-node1";"2018-08-10T15:57:40-04:00";null
"azure5-node1";"2018-08-10T15:58:00-04:00";null
"azure5-node1";"2018-08-10T15:58:20-04:00";null
"azure5-node1";"2018-08-10T15:58:40-04:00";null
"azure5-node1";"2018-08-10T15:59:00-04:00";null
"azure5-node1";"2018-08-10T15:59:20-04:00";null
"azure5-node1";"2018-08-10T15:59:40-04:00";null
"azure5-node1";"2018-08-10T16:00:00-04:00";0
"azure5-node1";"2018-08-10T16:00:20-04:00";null
"azure5-node1";"2018-08-10T16:00:40-04:00";null
"azure5-node1";"2018-08-10T16:01:00-04:00";null
"azure5-node1";"2018-08-10T16:01:20-04:00";null
"azure5-node1";"2018-08-10T16:01:40-04:00";null
"azure5-node1";"2018-08-10T16:02:00-04:00";null
"azure5-node1";"2018-08-10T16:02:20-04:00";null
"azure5-node1";"2018-08-10T16:02:40-04:00";null
"azure5-node1";"2018-08-10T16:03:00-04:00";0
"azure5-node1";"2018-08-10T16:03:20-04:00";null
"azure5-node1";"2018-08-10T16:03:40-04:00";null
"azure5-node1";"2018-08-10T16:04:00-04:00";null
"azure5-node1";"2018-08-10T16:04:20-04:00";null
"azure5-node1";"2018-08-10T16:04:40-04:00";null
"azure5-node1";"2018-08-10T16:05:00-04:00";null
"azure5-node1";"2018-08-10T16:05:20-04:00";null
"azure5-node1";"2018-08-10T16:05:40-04:00";null
"azure5-node1";"2018-08-10T16:06:00-04:00";0
"azure5-node1";"2018-08-10T16:06:20-04:00";null
"azure5-node1";"2018-08-10T16:06:40-04:00";null
"azure5-node1";"2018-08-10T16:07:00-04:00";null
"azure5-node1";"2018-08-10T16:07:20-04:00";null
"azure5-node1";"2018-08-10T16:07:40-04:00";null
"azure5-node1";"2018-08-10T16:08:00-04:00";null
"azure5-node1";"2018-08-10T16:08:20-04:00";null
"azure5-node1";"2018-08-10T16:08:40-04:00";null
"azure5-node1";"2018-08-10T16:09:00-04:00";0
"azure5-node1";"2018-08-10T16:09:20-04:00";null
"azure5-node1";"2018-08-10T16:09:40-04:00";null
"azure5-node1";"2018-08-10T16:10:00-04:00";null
"azure5-node1";"2018-08-10T16:10:20-04:00";null
"azure5-node1";"2018-08-10T16:10:40-04:00";null
"azure5-node1";"2018-08-10T16:11:00-04:00";null
"azure5-node1";"2018-08-10T16:11:20-04:00";null
"azure5-node1";"2018-08-10T16:11:40-04:00";null
"azure5-node1";"2018-08-10T16:12:00-04:00";0
"azure5-node1";"2018-08-10T16:12:20-04:00";null
"azure5-node1";"2018-08-10T16:12:40-04:00";null
"azure5-node1";"2018-08-10T16:13:00-04:00";null
"azure5-node1";"2018-08-10T16:13:20-04:00";null
"azure5-node1";"2018-08-10T16:13:40-04:00";null
"azure5-node1";"2018-08-10T16:14:00-04:00";null
"azure5-node1";"2018-08-10T16:14:20-04:00";null
"azure5-node1";"2018-08-10T16:14:40-04:00";null
"azure5-node1";"2018-08-10T16:15:00-04:00";0
"azure5-node1";"2018-08-10T16:15:20-04:00";null
"azure5-node1";"2018-08-10T16:15:40-04:00";null
"azure5-node1";"2018-08-10T16:16:00-04:00";null
"azure5-node1";"2018-08-10T16:16:20-04:00";null
"azure5-node1";"2018-08-10T16:16:40-04:00";null
"azure5-node1";"2018-08-10T16:17:00-04:00";null
"azure5-node1";"2018-08-10T16:17:20-04:00";null
"azure5-node1";"2018-08-10T16:17:40-04:00";null
"azure5-node1";"2018-08-10T16:18:00-04:00";0
"azure5-node1";"2018-08-10T16:18:20-04:00";null
"azure5-node1";"2018-08-10T16:18:40-04:00";null
"azure5-node1";"2018-08-10T16:19:00-04:00";null
"azure5-node1";"2018-08-10T16:19:20-04:00";null
"azure5-node1";"2018-08-10T16:19:40-04:00";null
"azure5-node1";"2018-08-10T16:20:00-04:00";null
"azure5-node1";"2018-08-10T16:20:20-04:00";null
"azure5-node1";"2018-08-10T16:20:40-04:00";null
"azure5-node1";"2018-08-10T16:21:00-04:00";0
"azure5-node1";"2018-08-10T16:21:20-04:00";null
"azure5-node1";"2018-08-10T16:21:40-04:00";null
"azure5-node1";"2018-08-10T16:22:00-04:00";null
"azure5-node1";"2018-08-10T16:22:20-04:00";null
"azure5-node1";"2018-08-10T16:22:40-04:00";null
"azure5-node1";"2018-08-10T16:23:00-04:00";null
"azure5-node1";"2018-08-10T16:23:20-04:00";null
"azure5-node1";"2018-08-10T16:23:40-04:00";null
"azure5-node1";"2018-08-10T16:24:00-04:00";0
"azure5-node1";"2018-08-10T16:24:20-04:00";null
"azure5-node1";"2018-08-10T16:24:40-04:00";null
"azure5-node1";"2018-08-10T16:25:00-04:00";null
"azure5-node1";"2018-08-10T16:25:20-04:00";null
"azure5-node1";"2018-08-10T16:25:40-04:00";null
"azure5-node1";"2018-08-10T16:26:00-04:00";null
"azure5-node1";"2018-08-10T16:26:20-04:00";null
"azure5-node1";"2018-08-10T16:26:40-04:00";null
"azure5-node1";"2018-08-10T16:27:00-04:00";0
"azure5-node1";"2018-08-10T16:27:20-04:00";null
"azure5-node1";"2018-08-10T16:27:40-04:00";null
"azure5-node1";"2018-08-10T16:28:00-04:00";null
"azure5-node1";"2018-08-10T16:28:20-04:00";null
"azure5-node1";"2018-08-10T16:28:40-04:00";null
"azure5-node1";"2018-08-10T16:29:00-04:00";null
"azure5-node1";"2018-08-10T16:29:20-04:00";null
"azure5-node1";"2018-08-10T16:29:40-04:00";null
"azure5-node1";"2018-08-10T16:30:00-04:00";0
"azure5-node1";"2018-08-10T16:30:20-04:00";null
"azure5-node1";"2018-08-10T16:30:40-04:00";null
"azure5-node1";"2018-08-10T16:31:00-04:00";null
"azure5-node1";"2018-08-10T16:31:20-04:00";null
"azure5-node1";"2018-08-10T16:31:40-04:00";null
"azure5-node1";"2018-08-10T16:32:00-04:00";null
"azure5-node1";"2018-08-10T16:32:20-04:00";null
"azure5-node1";"2018-08-10T16:32:40-04:00";null
"azure5-node1";"2018-08-10T16:33:00-04:00";0
"azure5-node1";"2018-08-10T16:33:20-04:00";null
"azure5-node1";"2018-08-10T16:33:40-04:00";null
"azure5-node1";"2018-08-10T16:34:00-04:00";null
"azure5-node1";"2018-08-10T16:34:20-04:00";null
"azure5-node1";"2018-08-10T16:34:40-04:00";null
"azure5-node1";"2018-08-10T16:35:00-04:00";null
"azure5-node1";"2018-08-10T16:35:20-04:00";null
"azure5-node1";"2018-08-10T16:35:40-04:00";null
"azure5-node1";"2018-08-10T16:36:00-04:00";0
"azure5-node1";"2018-08-10T16:36:20-04:00";null
"azure5-node1";"2018-08-10T16:36:40-04:00";null
"azure5-node1";"2018-08-10T16:37:00-04:00";null
"azure5-node1";"2018-08-10T16:37:20-04:00";null
"azure5-node1";"2018-08-10T16:37:40-04:00";null
"azure5-node1";"2018-08-10T16:38:00-04:00";null
"azure5-node1";"2018-08-10T16:38:20-04:00";null
"azure5-node1";"2018-08-10T16:38:40-04:00";null
"azure5-node1";"2018-08-10T16:39:00-04:00";0
"azure5-node1";"2018-08-10T16:39:20-04:00";null
"azure5-node1";"2018-08-10T16:39:40-04:00";null
"azure5-node1";"2018-08-10T16:40:00-04:00";null
"azure5-node1";"2018-08-10T16:40:20-04:00";null
"azure5-node1";"2018-08-10T16:40:40-04:00";null
"azure5-node1";"2018-08-10T16:41:00-04:00";null
"azure5-node1";"2018-08-10T16:41:20-04:00";null
"azure5-node1";"2018-08-10T16:41:40-04:00";null
"azure5-node1";"2018-08-10T16:42:00-04:00";0
"azure5-node1";"2018-08-10T16:42:20-04:00";null
"azure5-node1";"2018-08-10T16:42:40-04:00";null
"azure5-node1";"2018-08-10T16:43:00-04:00";null
"azure5-node1";"2018-08-10T16:43:20-04:00";null
"azure5-node1";"2018-08-10T16:43:40-04:00";null
"azure5-node1";"2018-08-10T16:44:00-04:00";null
"azure5-node1";"2018-08-10T16:44:20-04:00";null
"azure5-node1";"2018-08-10T16:44:40-04:00";null
"azure5-node1";"2018-08-10T16:45:00-04:00";0
"azure5-node1";"2018-08-10T16:45:20-04:00";null
"azure5-node1";"2018-08-10T16:45:40-04:00";null
"azure5-node1";"2018-08-10T16:46:00-04:00";null
"azure5-node1";"2018-08-10T16:46:20-04:00";null
"azure5-node1";"2018-08-10T16:46:40-04:00";null
"azure5-node1";"2018-08-10T16:47:00-04:00";null
"azure5-node1";"2018-08-10T16:47:20-04:00";null
"azure5-node1";"2018-08-10T16:47:40-04:00";null
"azure5-node1";"2018-08-10T16:48:00-04:00";0
"azure5-node1";"2018-08-10T16:48:20-04:00";null
"azure5-node1";"2018-08-10T16:48:40-04:00";null
"azure5-node1";"2018-08-10T16:49:00-04:00";null
"azure5-node1";"2018-08-10T16:49:20-04:00";null
"azure5-node1";"2018-08-10T16:49:40-04:00";null
"azure5-node1";"2018-08-10T16:50:00-04:00";null
"azure5-node1";"2018-08-10T16:50:20-04:00";null
"azure5-node1";"2018-08-10T16:50:40-04:00";null
"azure5-node1";"2018-08-10T16:51:00-04:00";0
"azure5-node1";"2018-08-10T16:51:20-04:00";null
"azure5-node1";"2018-08-10T16:51:40-04:00";null
"azure5-node1";"2018-08-10T16:52:00-04:00";null
"azure5-node1";"2018-08-10T16:52:20-04:00";null
"azure5-node1";"2018-08-10T16:52:40-04:00";null
"azure5-node1";"2018-08-10T16:53:00-04:00";null
"azure5-node1";"2018-08-10T16:53:20-04:00";null
"azure5-node1";"2018-08-10T16:53:40-04:00";null
"azure5-node1";"2018-08-10T16:54:00-04:00";0
"azure5-node1";"2018-08-10T16:54:20-04:00";null
"azure5-node1";"2018-08-10T16:54:40-04:00";null
"azure5-node1";"2018-08-10T16:55:00-04:00";null
"azure5-node1";"2018-08-10T16:55:20-04:00";null
"azure5-node1";"2018-08-10T16:55:40-04:00";null
"azure5-node1";"2018-08-10T16:56:00-04:00";null
"azure5-node1";"2018-08-10T16:56:20-04:00";null
"azure5-node1";"2018-08-10T16:56:40-04:00";null
"azure5-node1";"2018-08-10T16:57:00-04:00";0
"azure5-node1";"2018-08-10T16:57:20-04:00";null
"azure5-node1";"2018-08-10T16:57:40-04:00";null
"azure5-node1";"2018-08-10T16:58:00-04:00";null
"azure5-node1";"2018-08-10T16:58:20-04:00";null
"azure5-node1";"2018-08-10T16:58:40-04:00";null
"azure5-node1";"2018-08-10T16:59:00-04:00";null
"azure5-node1";"2018-08-10T16:59:20-04:00";null
"azure5-node1";"2018-08-10T16:59:40-04:00";null
"azure5-node1";"2018-08-10T17:00:00-04:00";0
"azure5-node1";"2018-08-10T17:00:20-04:00";null
"azure5-node1";"2018-08-10T17:00:40-04:00";null
"azure5-node1";"2018-08-10T17:01:00-04:00";null
"azure5-node1";"2018-08-10T17:01:20-04:00";null
"azure5-node1";"2018-08-10T17:01:40-04:00";null
"azure5-node1";"2018-08-10T17:02:00-04:00";null
"azure5-node1";"2018-08-10T17:02:20-04:00";null
"azure5-node1";"2018-08-10T17:02:40-04:00";null
"azure5-node1";"2018-08-10T17:03:00-04:00";0
"azure5-node1";"2018-08-10T17:03:20-04:00";null
"azure5-node1";"2018-08-10T17:03:40-04:00";null
"azure5-node1";"2018-08-10T17:04:00-04:00";null
"azure5-node1";"2018-08-10T17:04:20-04:00";null
"azure5-node1";"2018-08-10T17:04:40-04:00";null
"azure5-node1";"2018-08-10T17:05:00-04:00";null
"azure5-node1";"2018-08-10T17:05:20-04:00";null
"azure5-node1";"2018-08-10T17:05:40-04:00";null
"azure5-node1";"2018-08-10T17:06:00-04:00";0
"azure5-node1";"2018-08-10T17:06:20-04:00";null
"azure5-node1";"2018-08-10T17:06:40-04:00";null
"azure5-node1";"2018-08-10T17:07:00-04:00";null
"azure5-node1";"2018-08-10T17:07:20-04:00";null
"azure5-node1";"2018-08-10T17:07:40-04:00";null
"azure5-node1";"2018-08-10T17:08:00-04:00";null
"azure5-node1";"2018-08-10T17:08:20-04:00";null
"azure5-node1";"2018-08-10T17:08:40-04:00";null
"azure5-node1";"2018-08-10T17:09:00-04:00";0
"azure5-node1";"2018-08-10T17:09:20-04:00";null
"azure5-node1";"2018-08-10T17:09:40-04:00";null
"azure5-node1";"2018-08-10T17:10:00-04:00";null
"azure5-node1";"2018-08-10T17:10:20-04:00";null
"azure5-node1";"2018-08-10T17:10:40-04:00";null
"azure5-node1";"2018-08-10T17:11:00-04:00";null
"azure5-node1";"2018-08-10T17:11:20-04:00";null
"azure5-node1";"2018-08-10T17:11:40-04:00";null
"azure5-node1";"2018-08-10T17:12:00-04:00";0
"azure5-node1";"2018-08-10T17:12:20-04:00";null
"azure5-node1";"2018-08-10T17:12:40-04:00";null
"azure5-node1";"2018-08-10T17:13:00-04:00";null
"azure5-node1";"2018-08-10T17:13:20-04:00";null
"azure5-node1";"2018-08-10T17:13:40-04:00";null
"azure5-node1";"2018-08-10T17:14:00-04:00";null
"azure5-node1";"2018-08-10T17:14:20-04:00";null
"azure5-node1";"2018-08-10T17:14:40-04:00";null
"azure5-node1";"2018-08-10T17:15:00-04:00";0
"azure5-node1";"2018-08-10T17:15:20-04:00";null
"azure5-node1";"2018-08-10T17:15:40-04:00";null
"azure5-node1";"2018-08-10T17:16:00-04:00";null
"azure5-node1";"2018-08-10T17:16:20-04:00";null
"azure5-node1";"2018-08-10T17:16:40-04:00";null
"azure5-node1";"2018-08-10T17:17:00-04:00";null
"azure5-node1";"2018-08-10T17:17:20-04:00";null
"azure5-node1";"2018-08-10T17:17:40-04:00";null
"azure5-node1";"2018-08-10T17:18:00-04:00";0
"azure5-node1";"2018-08-10T17:18:20-04:00";null
"azure5-node1";"2018-08-10T17:18:40-04:00";null
"azure5-node1";"2018-08-10T17:19:00-04:00";null
"azure5-node1";"2018-08-10T17:19:20-04:00";null
"azure5-node1";"2018-08-10T17:19:40-04:00";null
"azure5-node1";"2018-08-10T17:20:00-04:00";null
"azure5-node1";"2018-08-10T17:20:20-04:00";null
"azure5-node1";"2018-08-10T17:20:40-04:00";null
"azure5-node1";"2018-08-10T17:21:00-04:00";0
"azure5-node1";"2018-08-10T17:21:20-04:00";null
"azure5-node1";"2018-08-10T17:21:40-04:00";null
"azure5-node1";"2018-08-10T17:22:00-04:00";null
"azure5-node1";"2018-08-10T17:22:20-04:00";null
"azure5-node1";"2018-08-10T17:22:40-04:00";null
"azure5-node1";"2018-08-10T17:23:00-04:00";null
"azure5-node1";"2018-08-10T17:23:20-04:00";null
"azure5-node1";"2018-08-10T17:23:40-04:00";null
"azure5-node1";"2018-08-10T17:24:00-04:00";0.01
"azure5-node1";"2018-08-10T17:24:20-04:00";null
"azure5-node1";"2018-08-10T17:24:40-04:00";null
"azure5-node1";"2018-08-10T17:25:00-04:00";null
"azure5-node1";"2018-08-10T17:25:20-04:00";null
"azure5-node1";"2018-08-10T17:25:40-04:00";null
"azure5-node1";"2018-08-10T17:26:00-04:00";null
"azure5-node1";"2018-08-10T17:26:20-04:00";null
"azure5-node1";"2018-08-10T17:26:40-04:00";null
"azure5-node1";"2018-08-10T17:27:00-04:00";0
"azure5-node1";"2018-08-10T17:27:20-04:00";null
"azure5-node1";"2018-08-10T17:27:40-04:00";null
"azure5-node1";"2018-08-10T17:28:00-04:00";null
"azure5-node1";"2018-08-10T17:28:20-04:00";null
"azure5-node1";"2018-08-10T17:28:40-04:00";null
"azure5-node1";"2018-08-10T17:29:00-04:00";null
"azure5-node1";"2018-08-10T17:29:20-04:00";null
"azure5-node1";"2018-08-10T17:29:40-04:00";null
"azure5-node1";"2018-08-10T17:30:00-04:00";0
"azure5-node1";"2018-08-10T17:30:20-04:00";null
"azure5-node1";"2018-08-10T17:30:40-04:00";null
"azure5-node1";"2018-08-10T17:31:00-04:00";null
"azure5-node1";"2018-08-10T17:31:20-04:00";null
"azure5-node1";"2018-08-10T17:31:40-04:00";null
"azure5-node1";"2018-08-10T17:32:00-04:00";null
"azure5-node1";"2018-08-10T17:32:20-04:00";null
"azure5-node1";"2018-08-10T17:32:40-04:00";null
"azure5-node1";"2018-08-10T17:33:00-04:00";0
"azure5-node1";"2018-08-10T17:33:20-04:00";null
"azure5-node1";"2018-08-10T17:33:40-04:00";null
"azure5-node1";"2018-08-10T17:34:00-04:00";null
"azure5-node1";"2018-08-10T17:34:20-04:00";null
"azure5-node1";"2018-08-10T17:34:40-04:00";null
"azure5-node1";"2018-08-10T17:35:00-04:00";null
"azure5-node1";"2018-08-10T17:35:20-04:00";null
"azure5-node1";"2018-08-10T17:35:40-04:00";null
"azure5-node1";"2018-08-10T17:36:00-04:00";0
"azure5-node1";"2018-08-10T17:36:20-04:00";null
"azure5-node1";"2018-08-10T17:36:40-04:00";null
"azure5-node1";"2018-08-10T17:37:00-04:00";null
"azure5-node1";"2018-08-10T17:37:20-04:00";null
"azure5-node1";"2018-08-10T17:37:40-04:00";null
"azure5-node1";"2018-08-10T17:38:00-04:00";null
"azure5-node1";"2018-08-10T17:38:20-04:00";null
"azure5-node1";"2018-08-10T17:38:40-04:00";null
"azure5-node1";"2018-08-10T17:39:00-04:00";0.09
"azure5-node1";"2018-08-10T17:39:20-04:00";null
"azure5-node1";"2018-08-10T17:39:40-04:00";null
"azure5-node1";"2018-08-10T17:40:00-04:00";null
"azure5-node1";"2018-08-10T17:40:20-04:00";null
"azure5-node1";"2018-08-10T17:40:40-04:00";null
"azure5-node1";"2018-08-10T17:41:00-04:00";null
"azure5-node1";"2018-08-10T17:41:20-04:00";null
"azure5-node1";"2018-08-10T17:41:40-04:00";null
"azure5-node1";"2018-08-10T17:42:00-04:00";0.14
"azure5-node1";"2018-08-10T17:42:20-04:00";null
"azure5-node1";"2018-08-10T17:42:40-04:00";null
"azure5-node1";"2018-08-10T17:43:00-04:00";null
"azure5-node1";"2018-08-10T17:43:20-04:00";null
"azure5-node1";"2018-08-10T17:43:40-04:00";null
"azure5-node1";"2018-08-10T17:44:00-04:00";null
"azure5-node1";"2018-08-10T17:44:20-04:00";null
"azure5-node1";"2018-08-10T17:44:40-04:00";null
"azure5-node1";"2018-08-10T17:45:00-04:00";0.25
"azure5-node1";"2018-08-10T17:45:20-04:00";null
"azure5-node1";"2018-08-10T17:45:40-04:00";null
"azure5-node1";"2018-08-10T17:46:00-04:00";null
"azure5-node1";"2018-08-10T17:46:20-04:00";null
"azure5-node1";"2018-08-10T17:46:40-04:00";null
"azure5-node1";"2018-08-10T17:47:00-04:00";null
"azure5-node1";"2018-08-10T17:47:20-04:00";null
"azure5-node1";"2018-08-10T17:47:40-04:00";null
"azure5-node1";"2018-08-10T17:48:00-04:00";0.32
"azure5-node1";"2018-08-10T17:48:20-04:00";null
"azure5-node1";"2018-08-10T17:48:40-04:00";null
"azure5-node1";"2018-08-10T17:49:00-04:00";null
"azure5-node1";"2018-08-10T17:49:20-04:00";null
"azure5-node1";"2018-08-10T17:49:40-04:00";null
"azure5-node1";"2018-08-10T17:50:00-04:00";null
"azure5-node1";"2018-08-10T17:50:20-04:00";null
"azure5-node1";"2018-08-10T17:50:40-04:00";null
"azure5-node1";"2018-08-10T17:51:00-04:00";0.33
"azure5-node1";"2018-08-10T17:51:20-04:00";null
"azure5-node1";"2018-08-10T17:51:40-04:00";null
"azure5-node1";"2018-08-10T17:52:00-04:00";null
"azure5-node1";"2018-08-10T17:52:20-04:00";null
"azure5-node1";"2018-08-10T17:52:40-04:00";null
"azure5-node1";"2018-08-10T17:53:00-04:00";null
"azure5-node1";"2018-08-10T17:53:20-04:00";null
"azure5-node1";"2018-08-10T17:53:40-04:00";null
"azure5-node1";"2018-08-10T17:54:00-04:00";0.25
"azure5-node1";"2018-08-10T17:54:20-04:00";null
"azure5-node1";"2018-08-10T17:54:40-04:00";null
"azure5-node1";"2018-08-10T17:55:00-04:00";null
"azure5-node1";"2018-08-10T17:55:20-04:00";null
"azure5-node1";"2018-08-10T17:55:40-04:00";null
"azure5-node1";"2018-08-10T17:56:00-04:00";null
"azure5-node1";"2018-08-10T17:56:20-04:00";null
"azure5-node1";"2018-08-10T17:56:40-04:00";null
"azure5-node1";"2018-08-10T17:57:00-04:00";0.25
"azure5-node1";"2018-08-10T17:57:20-04:00";null
"azure5-node1";"2018-08-10T17:57:40-04:00";null
"azure5-node1";"2018-08-10T17:58:00-04:00";null
"azure5-node1";"2018-08-10T17:58:20-04:00";null
"azure5-node1";"2018-08-10T17:58:40-04:00";null
"azure5-node1";"2018-08-10T17:59:00-04:00";null
"azure5-node1";"2018-08-10T17:59:20-04:00";null
"azure5-node1";"2018-08-10T17:59:40-04:00";null
"azure5-node1";"2018-08-10T18:00:00-04:00";0.25
"azure5-node1";"2018-08-10T18:00:20-04:00";null
"azure5-node1";"2018-08-10T18:00:40-04:00";null
"azure5-node1";"2018-08-10T18:01:00-04:00";null
"azure5-node1";"2018-08-10T18:01:20-04:00";null
"azure5-node1";"2018-08-10T18:01:40-04:00";null
"azure5-node1";"2018-08-10T18:02:00-04:00";null
"azure5-node1";"2018-08-10T18:02:20-04:00";null
"azure5-node1";"2018-08-10T18:02:40-04:00";null
"azure5-node1";"2018-08-10T18:03:00-04:00";0.26
"azure5-node1";"2018-08-10T18:03:20-04:00";null
"azure5-node1";"2018-08-10T18:03:40-04:00";null
"azure5-node1";"2018-08-10T18:04:00-04:00";null
"azure5-node1";"2018-08-10T18:04:20-04:00";null
"azure5-node1";"2018-08-10T18:04:40-04:00";null
"azure5-node1";"2018-08-10T18:05:00-04:00";null
"azure5-node1";"2018-08-10T18:05:20-04:00";null
"azure5-node1";"2018-08-10T18:05:40-04:00";null
"azure5-node1";"2018-08-10T18:06:00-04:00";0.25
"azure5-node1";"2018-08-10T18:06:20-04:00";null
"azure5-node1";"2018-08-10T18:06:40-04:00";null
"azure5-node1";"2018-08-10T18:07:00-04:00";null
"azure5-node1";"2018-08-10T18:07:20-04:00";null
"azure5-node1";"2018-08-10T18:07:40-04:00";null
"azure5-node1";"2018-08-10T18:08:00-04:00";null
"azure5-node1";"2018-08-10T18:08:20-04:00";null
"azure5-node1";"2018-08-10T18:08:40-04:00";null
"azure5-node1";"2018-08-10T18:09:00-04:00";0.2
"azure5-node1";"2018-08-10T18:09:20-04:00";null
"azure5-node1";"2018-08-10T18:09:40-04:00";null
